X,Y,NROBARRIO,BARRIO,CODBA
-56.231181971417307,-34.87960733031877,38,LA TEJA,LT
-56.231722989954463,-34.879299137420503,38,LA TEJA,LT
-56.231792131176555,-34.879100612214167,38,LA TEJA,LT
-56.231987075441317,-34.878978304033673,38,LA TEJA,LT
-56.232201756115991,-34.878910015812153,38,LA TEJA,LT
-56.232416052285188,-34.878832714573576,38,LA TEJA,LT
-56.232636116429497,-34.878746380683481,38,LA TEJA,LT
-56.232843318562423,-34.878687129065177,38,LA TEJA,LT
-56.233038242360763,-34.879069595704244,38,LA TEJA,LT
-56.233262712254039,-34.879483516072128,38,LA TEJA,LT
-56.233354761050002,-34.879649978249816,38,LA TEJA,LT
-56.233490965587954,-34.879901930817411,38,LA TEJA,LT
-56.233642274494798,-34.880167355679419,38,LA TEJA,LT
-56.233822791126819,-34.880320013553849,38,LA TEJA,LT
-56.23407374857954,-34.880260619750644,38,LA TEJA,LT
-56.23428180870858,-34.880165307485782,38,LA TEJA,LT
-56.234689851763484,-34.880001749393678,38,LA TEJA,LT
-56.234917992261501,-34.879888343885085,38,LA TEJA,LT
-56.235178454385611,-34.879815396497484,38,LA TEJA,LT
-56.235428896815982,-34.879719946107173,38,LA TEJA,LT
-56.235702774007599,-34.879664982197589,38,LA TEJA,LT
-56.23615058991745,-34.879456221946356,38,LA TEJA,LT
-56.236269795929282,-34.879293588445478,38,LA TEJA,LT
-56.236389685093165,-34.879130952623896,38,LA TEJA,LT
-56.236661313787387,-34.878746987801343,38,LA TEJA,LT
-56.236905702515102,-34.878385644917671,38,LA TEJA,LT
-56.237105698284971,-34.878105569633689,38,LA TEJA,LT
-56.238486250329807,-34.878101104840226,38,LA TEJA,LT
-56.238945589317019,-34.877373999794045,38,LA TEJA,LT
-56.239013433115133,-34.877265613351824,38,LA TEJA,LT
-56.240256002810938,-34.877928601957692,38,LA TEJA,LT
-56.24043703314581,-34.878757288025199,38,LA TEJA,LT
-56.24150097551702,-34.879087332218788,38,LA TEJA,LT
-56.242383048041305,-34.87841742372094,38,LA TEJA,LT
-56.243152796238896,-34.878414902815564,38,LA TEJA,LT
-56.242936418986098,-34.877491691117072,38,LA TEJA,LT
-56.242071795499363,-34.876457926515407,38,LA TEJA,LT
-56.241856166506508,-34.87589977163011,38,LA TEJA,LT
-56.241769291834011,-34.875674708813357,38,LA TEJA,LT
-56.241912800473337,-34.874741304788124,38,LA TEJA,LT
-56.241968486468643,-34.874380568121829,38,LA TEJA,LT
-56.243343796169754,-34.873303415326681,38,LA TEJA,LT
-56.243902181633828,-34.872787792344717,38,LA TEJA,LT
-56.242684570283082,-34.871619981764411,38,LA TEJA,LT
-56.241776046696728,-34.870825225136279,38,LA TEJA,LT
-56.24155330323179,-34.870632154238336,38,LA TEJA,LT
-56.241088360016128,-34.870250581567092,38,LA TEJA,LT
-56.240302954462209,-34.869608647991036,38,LA TEJA,LT
-56.239609862982839,-34.86904302732313,38,LA TEJA,LT
-56.238728824532402,-34.8682661858115,38,LA TEJA,LT
-56.238061279937135,-34.867677938595122,38,LA TEJA,LT
-56.237146031382963,-34.866959786229963,38,LA TEJA,LT
-56.236328584000177,-34.866322436744916,38,LA TEJA,LT
-56.235517236817927,-34.865671541209558,38,LA TEJA,LT
-56.234719636323568,-34.865034116864102,38,LA TEJA,LT
-56.233915854177589,-34.864387693073127,38,LA TEJA,LT
-56.23310044404375,-34.863736794052805,38,LA TEJA,LT
-56.232270630084223,-34.863072414526712,38,LA TEJA,LT
-56.231477180609765,-34.862434955198275,38,LA TEJA,LT
-56.230700682861702,-34.861765888136802,38,LA TEJA,LT
-56.229931736891835,-34.861101299009547,38,LA TEJA,LT
-56.229772862093341,-34.860962086968101,38,LA TEJA,LT
-56.229121090935536,-34.860432329804631,38,LA TEJA,LT
-56.228307849839567,-34.859790404941634,38,LA TEJA,LT
-56.228071540276559,-34.859606365437983,38,LA TEJA,LT
-56.227477193275732,-34.859148529349589,38,LA TEJA,LT
-56.226967230168462,-34.858758029248811,38,LA TEJA,LT
-56.169419590975572,-34.862733726184679,25,MERCADO MODELO Y BOLIVAR,MM
-56.169357234019138,-34.862693330102694,25,MERCADO MODELO Y BOLIVAR,MM
-56.16930827600131,-34.862670926044743,25,MERCADO MODELO Y BOLIVAR,MM
-56.169256601765994,-34.862653036176383,25,MERCADO MODELO Y BOLIVAR,MM
-56.169203218831925,-34.862635150846799,25,MERCADO MODELO Y BOLIVAR,MM
-56.16914814490427,-34.86262177696463,25,MERCADO MODELO Y BOLIVAR,MM
-56.169092081164074,-34.862617419614743,25,MERCADO MODELO Y BOLIVAR,MM
-56.169035333941331,-34.86261306406243,25,MERCADO MODELO Y BOLIVAR,MM
-56.168978604419188,-34.862613215394504,25,MERCADO MODELO Y BOLIVAR,MM
-56.168922234332477,-34.86261787269968,25,MERCADO MODELO Y BOLIVAR,MM
-56.168866565416238,-34.862627035067241,25,MERCADO MODELO Y BOLIVAR,MM
-56.168811939405835,-34.86264070158709,25,MERCADO MODELO Y BOLIVAR,MM
-56.168735836531837,-34.862667946202755,25,MERCADO MODELO Y BOLIVAR,MM
-56.168615106483436,-34.862731365348118,25,MERCADO MODELO Y BOLIVAR,MM
-56.168573195605759,-34.862763025714543,25,MERCADO MODELO Y BOLIVAR,MM
-56.16853471981549,-34.862799183874472,25,MERCADO MODELO Y BOLIVAR,MM
-56.168500344932134,-34.862835331099596,25,MERCADO MODELO Y BOLIVAR,MM
-56.168470088628439,-34.862875974304416,25,MERCADO MODELO Y BOLIVAR,MM
-56.168444274985099,-34.862916605670868,25,MERCADO MODELO Y BOLIVAR,MM
-56.168423263419072,-34.862961731202624,25,MERCADO MODELO Y BOLIVAR,MM
-56.168407036270914,-34.863006843991172,25,MERCADO MODELO Y BOLIVAR,MM
-56.168395935294463,-34.863051943128433,25,MERCADO MODELO Y BOLIVAR,MM
-56.168389618751995,-34.86309702952569,25,MERCADO MODELO Y BOLIVAR,MM
-56.16838877014397,-34.863142101363799,25,MERCADO MODELO Y BOLIVAR,MM
-56.168392723649646,-34.863191667373457,25,MERCADO MODELO Y BOLIVAR,MM
-56.168425972944782,-34.863304252784019,25,MERCADO MODELO Y BOLIVAR,MM
-56.168447679669093,-34.863349264557129,25,MERCADO MODELO Y BOLIVAR,MM
-56.168473811465056,-34.863389757583278,25,MERCADO MODELO Y BOLIVAR,MM
-56.168513648527217,-34.863439228014272,25,MERCADO MODELO Y BOLIVAR,MM
-56.168431464024628,-34.86348451646807,25,MERCADO MODELO Y BOLIVAR,MM
-56.168067247374317,-34.863769424125515,25,MERCADO MODELO Y BOLIVAR,MM
-56.167581375811231,-34.864144793003611,25,MERCADO MODELO Y BOLIVAR,MM
-56.167474689727577,-34.864217187625918,25,MERCADO MODELO Y BOLIVAR,MM
-56.167416750588487,-34.864257904060018,25,MERCADO MODELO Y BOLIVAR,MM
-56.166221739004612,-34.865162461890577,25,MERCADO MODELO Y BOLIVAR,MM
-56.166221765722447,-34.865257107911525,25,MERCADO MODELO Y BOLIVAR,MM
-56.166102046180342,-34.865230382748557,25,MERCADO MODELO Y BOLIVAR,MM
-56.165728078056013,-34.865560378721781,25,MERCADO MODELO Y BOLIVAR,MM
-56.165700386874249,-34.865646084019239,25,MERCADO MODELO Y BOLIVAR,MM
-56.165594889103893,-34.865673404284493,25,MERCADO MODELO Y BOLIVAR,MM
-56.163992565722225,-34.866871966793695,25,MERCADO MODELO Y BOLIVAR,MM
-56.163992949092808,-34.866971118816821,25,MERCADO MODELO Y BOLIVAR,MM
-56.16382092072682,-34.866940021847022,25,MERCADO MODELO Y BOLIVAR,MM
-56.163058681165005,-34.866558929170047,25,MERCADO MODELO Y BOLIVAR,MM
-56.162254001157734,-34.86615991471033,25,MERCADO MODELO Y BOLIVAR,MM
-56.161850971886956,-34.865958153783119,25,MERCADO MODELO Y BOLIVAR,MM
-56.160603532997357,-34.865330427781721,25,MERCADO MODELO Y BOLIVAR,MM
-56.160402184403353,-34.865227290813422,25,MERCADO MODELO Y BOLIVAR,MM
-56.160259738685951,-34.865155549329018,25,MERCADO MODELO Y BOLIVAR,MM
-56.159605594703507,-34.864792181971971,25,MERCADO MODELO Y BOLIVAR,MM
-56.158428469230671,-34.86386228499407,25,MERCADO MODELO Y BOLIVAR,MM
-56.157231634920358,-34.862864822651602,25,MERCADO MODELO Y BOLIVAR,MM
-56.15613733310181,-34.861952717907265,25,MERCADO MODELO Y BOLIVAR,MM
-56.15600979744768,-34.861844877486533,25,MERCADO MODELO Y BOLIVAR,MM
-56.155833582114973,-34.861696598869685,25,MERCADO MODELO Y BOLIVAR,MM
-56.155788200734804,-34.861624603620754,25,MERCADO MODELO Y BOLIVAR,MM
-56.156119981662336,-34.861520094073441,25,MERCADO MODELO Y BOLIVAR,MM
-56.156422939669135,-34.861203830337438,25,MERCADO MODELO Y BOLIVAR,MM
-56.156474696827587,-34.861154121039768,25,MERCADO MODELO Y BOLIVAR,MM
-56.15564048146399,-34.859786140974215,25,MERCADO MODELO Y BOLIVAR,MM
-56.154870244361263,-34.858521651748688,25,MERCADO MODELO Y BOLIVAR,MM
-56.154081118073698,-34.857225656612023,25,MERCADO MODELO Y BOLIVAR,MM
-56.153391866153946,-34.857502333426332,25,MERCADO MODELO Y BOLIVAR,MM
-56.153318973036228,-34.857565615988172,25,MERCADO MODELO Y BOLIVAR,MM
-56.15319973997935,-34.857665071817337,25,MERCADO MODELO Y BOLIVAR,MM
-56.152962473912133,-34.858643684932261,25,MERCADO MODELO Y BOLIVAR,MM
-56.152754742498203,-34.859387860508157,25,MERCADO MODELO Y BOLIVAR,MM
-56.152647107946237,-34.859757704198486,25,MERCADO MODELO Y BOLIVAR,MM
-56.152358277616479,-34.860749967331039,25,MERCADO MODELO Y BOLIVAR,MM
-56.151945038914803,-34.861372973215765,25,MERCADO MODELO Y BOLIVAR,MM
-56.151727588725826,-34.861621405498774,25,MERCADO MODELO Y BOLIVAR,MM
-56.151586137846962,-34.861905701260639,25,MERCADO MODELO Y BOLIVAR,MM
-56.151468156048935,-34.862068249658741,25,MERCADO MODELO Y BOLIVAR,MM
-56.151555798875748,-34.862478161992058,25,MERCADO MODELO Y BOLIVAR,MM
-56.151826306507282,-34.862711840899621,25,MERCADO MODELO Y BOLIVAR,MM
-56.151678052711709,-34.863005167831439,25,MERCADO MODELO Y BOLIVAR,MM
-56.151803343779029,-34.863613291117595,25,MERCADO MODELO Y BOLIVAR,MM
-56.151929219636564,-34.864194370968058,25,MERCADO MODELO Y BOLIVAR,MM
-56.151999802571439,-34.864518693696354,25,MERCADO MODELO Y BOLIVAR,MM
-56.152030631331577,-34.865456063369209,25,MERCADO MODELO Y BOLIVAR,MM
-56.152069422306482,-34.867155088710632,25,MERCADO MODELO Y BOLIVAR,MM
-56.152083965221266,-34.867389413750857,25,MERCADO MODELO Y BOLIVAR,MM
-56.152226699204491,-34.867447643195064,25,MERCADO MODELO Y BOLIVAR,MM
-56.152072831731722,-34.867520143679492,25,MERCADO MODELO Y BOLIVAR,MM
-56.152082904450246,-34.867655326940948,25,MERCADO MODELO Y BOLIVAR,MM
-56.152102242804837,-34.867984285939549,25,MERCADO MODELO Y BOLIVAR,MM
-56.152251689628635,-34.868101088814484,25,MERCADO MODELO Y BOLIVAR,MM
-56.152441790457893,-34.868213281631107,25,MERCADO MODELO Y BOLIVAR,MM
-56.15244668559361,-34.868884805820741,25,MERCADO MODELO Y BOLIVAR,MM
-56.152458427320383,-34.869650958680694,25,MERCADO MODELO Y BOLIVAR,MM
-56.15235975450782,-34.869953174515373,25,MERCADO MODELO Y BOLIVAR,MM
-56.152140190021022,-34.869823028315373,25,MERCADO MODELO Y BOLIVAR,MM
-56.151718185308589,-34.869571705372934,25,MERCADO MODELO Y BOLIVAR,MM
-56.150920953441052,-34.870529191044014,25,MERCADO MODELO Y BOLIVAR,MM
-56.150178838289108,-34.871423435524491,25,MERCADO MODELO Y BOLIVAR,MM
-56.149970926472356,-34.871671840393816,25,MERCADO MODELO Y BOLIVAR,MM
-56.149536350880602,-34.872182216942129,25,MERCADO MODELO Y BOLIVAR,MM
-56.149317531355742,-34.872439661940732,25,MERCADO MODELO Y BOLIVAR,MM
-56.149005509485363,-34.872819027681963,25,MERCADO MODELO Y BOLIVAR,MM
-56.148672735216053,-34.873225486233842,25,MERCADO MODELO Y BOLIVAR,MM
-56.148151092294704,-34.873857763221928,25,MERCADO MODELO Y BOLIVAR,MM
-56.147825796008853,-34.874255186838475,25,MERCADO MODELO Y BOLIVAR,MM
-56.147532768699762,-34.87459844573489,25,MERCADO MODELO Y BOLIVAR,MM
-56.148391145982181,-34.875096575831918,25,MERCADO MODELO Y BOLIVAR,MM
-56.149307413959967,-34.875626103389514,25,MERCADO MODELO Y BOLIVAR,MM
-56.1501541579959,-34.876115236132968,25,MERCADO MODELO Y BOLIVAR,MM
-56.151370678418012,-34.876770187652788,25,MERCADO MODELO Y BOLIVAR,MM
-56.151911811610148,-34.877151911895723,25,MERCADO MODELO Y BOLIVAR,MM
-56.152319499997546,-34.877403269951643,25,MERCADO MODELO Y BOLIVAR,MM
-56.152546996998375,-34.877546916353509,25,MERCADO MODELO Y BOLIVAR,MM
-56.152670675007563,-34.877623221182724,25,MERCADO MODELO Y BOLIVAR,MM
-56.154356489838847,-34.878718633477263,25,MERCADO MODELO Y BOLIVAR,MM
-56.155249779288702,-34.879297750640781,25,MERCADO MODELO Y BOLIVAR,MM
-56.156179346785805,-34.878073988776848,25,MERCADO MODELO Y BOLIVAR,MM
-56.156377617098165,-34.877807570489438,25,MERCADO MODELO Y BOLIVAR,MM
-56.156997218626159,-34.876967687400111,25,MERCADO MODELO Y BOLIVAR,MM
-56.157175761463968,-34.876728360168109,25,MERCADO MODELO Y BOLIVAR,MM
-56.157864663577271,-34.875780127571296,25,MERCADO MODELO Y BOLIVAR,MM
-56.158002715547475,-34.875590479872514,25,MERCADO MODELO Y BOLIVAR,MM
-56.158535913659954,-34.874867992166919,25,MERCADO MODELO Y BOLIVAR,MM
-56.15877574872146,-34.874660052920255,25,MERCADO MODELO Y BOLIVAR,MM
-56.159265631314625,-34.87405485460792,25,MERCADO MODELO Y BOLIVAR,MM
-56.159920081854423,-34.873584436171477,25,MERCADO MODELO Y BOLIVAR,MM
-56.16010843732203,-34.873412683385858,25,MERCADO MODELO Y BOLIVAR,MM
-56.160509384388213,-34.873240378140615,25,MERCADO MODELO Y BOLIVAR,MM
-56.161295205617378,-34.872805666511006,25,MERCADO MODELO Y BOLIVAR,MM
-56.161862864978097,-34.872524755617157,25,MERCADO MODELO Y BOLIVAR,MM
-56.162240406673824,-34.872311943165528,25,MERCADO MODELO Y BOLIVAR,MM
-56.162801305050557,-34.87196344126744,25,MERCADO MODELO Y BOLIVAR,MM
-56.162855851394156,-34.871927242889399,25,MERCADO MODELO Y BOLIVAR,MM
-56.163024222961724,-34.871805114357308,25,MERCADO MODELO Y BOLIVAR,MM
-56.163183232760957,-34.871737093550834,25,MERCADO MODELO Y BOLIVAR,MM
-56.163740381066425,-34.871393104094082,25,MERCADO MODELO Y BOLIVAR,MM
-56.16412158512184,-34.8711577414213,25,MERCADO MODELO Y BOLIVAR,MM
-56.164527684467487,-34.870908791193322,25,MERCADO MODELO Y BOLIVAR,MM
-56.165600379979409,-34.870252455892448,25,MERCADO MODELO Y BOLIVAR,MM
-56.165834619056866,-34.870107614793284,25,MERCADO MODELO Y BOLIVAR,MM
-56.166308291569344,-34.86983594531025,25,MERCADO MODELO Y BOLIVAR,MM
-56.166747853974769,-34.869582392168454,25,MERCADO MODELO Y BOLIVAR,MM
-56.167072982996729,-34.869432800897449,25,MERCADO MODELO Y BOLIVAR,MM
-56.167384580866461,-34.869319300305449,25,MERCADO MODELO Y BOLIVAR,MM
-56.167856728895764,-34.869097205325851,25,MERCADO MODELO Y BOLIVAR,MM
-56.168443497065233,-34.868820719863145,25,MERCADO MODELO Y BOLIVAR,MM
-56.168886459578232,-34.868652782056152,25,MERCADO MODELO Y BOLIVAR,MM
-56.168364011453818,-34.869032758344318,25,MERCADO MODELO Y BOLIVAR,MM
-56.168264184309827,-34.869199781380445,25,MERCADO MODELO Y BOLIVAR,MM
-56.168929080076254,-34.869932643089307,25,MERCADO MODELO Y BOLIVAR,MM
-56.169329763689007,-34.86996312236024,25,MERCADO MODELO Y BOLIVAR,MM
-56.170009029404532,-34.870001869000895,25,MERCADO MODELO Y BOLIVAR,MM
-56.169936377474968,-34.870993592868224,25,MERCADO MODELO Y BOLIVAR,MM
-56.17127416758386,-34.871093665980744,25,MERCADO MODELO Y BOLIVAR,MM
-56.171232915235379,-34.871724749965459,25,MERCADO MODELO Y BOLIVAR,MM
-56.171215977159974,-34.872022254219203,25,MERCADO MODELO Y BOLIVAR,MM
-56.17252061448464,-34.872117895634283,25,MERCADO MODELO Y BOLIVAR,MM
-56.173732955153852,-34.872209265960379,25,MERCADO MODELO Y BOLIVAR,MM
-56.173770948959039,-34.871880155746005,25,MERCADO MODELO Y BOLIVAR,MM
-56.173797611195702,-34.87128065914407,25,MERCADO MODELO Y BOLIVAR,MM
-56.173841219925492,-34.870302532682729,25,MERCADO MODELO Y BOLIVAR,MM
-56.173843324902684,-34.870230415759295,25,MERCADO MODELO Y BOLIVAR,MM
-56.174161949523295,-34.870252087355198,25,MERCADO MODELO Y BOLIVAR,MM
-56.174522270926097,-34.87027364498681,25,MERCADO MODELO Y BOLIVAR,MM
-56.174200408518722,-34.869868892229235,25,MERCADO MODELO Y BOLIVAR,MM
-56.174013207037248,-34.869635038024413,25,MERCADO MODELO Y BOLIVAR,MM
-56.173580095155629,-34.869099883277052,25,MERCADO MODELO Y BOLIVAR,MM
-56.174379909653993,-34.868345055678816,25,MERCADO MODELO Y BOLIVAR,MM
-56.174521886708746,-34.868209461963438,25,MERCADO MODELO Y BOLIVAR,MM
-56.17494536864961,-34.867789165609238,25,MERCADO MODELO Y BOLIVAR,MM
-56.175494469583036,-34.867246838261494,25,MERCADO MODELO Y BOLIVAR,MM
-56.174731344089516,-34.866401605128303,25,MERCADO MODELO Y BOLIVAR,MM
-56.17398197637246,-34.865574357586624,25,MERCADO MODELO Y BOLIVAR,MM
-56.173486229172752,-34.865868651450853,25,MERCADO MODELO Y BOLIVAR,MM
-56.172478319718898,-34.864821252640766,25,MERCADO MODELO Y BOLIVAR,MM
-56.172265485373252,-34.864582957645126,25,MERCADO MODELO Y BOLIVAR,MM
-56.171404300066165,-34.863728953315359,25,MERCADO MODELO Y BOLIVAR,MM
-56.170958929965856,-34.863279453666927,25,MERCADO MODELO Y BOLIVAR,MM
-56.170057734565418,-34.862412026011491,25,MERCADO MODELO Y BOLIVAR,MM
-56.169486426120052,-34.862783124186322,25,MERCADO MODELO Y BOLIVAR,MM
-56.169419590975572,-34.862733726184679,25,MERCADO MODELO Y BOLIVAR,MM
-56.196056191320103,-34.857931867418436,43,ATAHUALPA,AT
-56.194954051393175,-34.857754769159456,43,ATAHUALPA,AT
-56.194675453610969,-34.857814161845432,43,ATAHUALPA,AT
-56.194071839572146,-34.857946599567647,43,ATAHUALPA,AT
-56.193326882796853,-34.858110988360487,43,ATAHUALPA,AT
-56.192569298159249,-34.858279915684463,43,ATAHUALPA,AT
-56.192274350903261,-34.858352870525223,43,ATAHUALPA,AT
-56.191848483395795,-34.858498309836584,43,ATAHUALPA,AT
-56.191042080225337,-34.858762013127908,43,ATAHUALPA,AT
-56.1909639380114,-34.858789277440152,43,ATAHUALPA,AT
-56.189990041809544,-34.859125561973045,43,ATAHUALPA,AT
-56.189707084456543,-34.85928861567379,43,ATAHUALPA,AT
-56.188344757777443,-34.860067670383735,43,ATAHUALPA,AT
-56.187635450282087,-34.860430229668466,43,ATAHUALPA,AT
-56.187214305343787,-34.860647750747184,43,ATAHUALPA,AT
-56.186297168359289,-34.861082998853391,43,ATAHUALPA,AT
-56.186304711378924,-34.861254241975757,43,ATAHUALPA,AT
-56.186735050496338,-34.862100339635212,43,ATAHUALPA,AT
-56.186922147244211,-34.86246938340831,43,ATAHUALPA,AT
-56.186884577627112,-34.862969761099315,43,ATAHUALPA,AT
-56.186880682076769,-34.863019348560258,43,ATAHUALPA,AT
-56.186838805656805,-34.863470161823287,43,ATAHUALPA,AT
-56.186790935341449,-34.864371687245487,43,ATAHUALPA,AT
-56.186654522639927,-34.866174852057306,43,ATAHUALPA,AT
-56.186627848940176,-34.866666184823899,43,ATAHUALPA,AT
-56.186622698003838,-34.866742817487776,43,ATAHUALPA,AT
-56.186356530792551,-34.868659019941489,43,ATAHUALPA,AT
-56.186335956475418,-34.868807807117697,43,ATAHUALPA,AT
-56.186300108149901,-34.869064804006804,43,ATAHUALPA,AT
-56.186178617449308,-34.869934986610687,43,ATAHUALPA,AT
-56.185124066858378,-34.869811749837915,43,ATAHUALPA,AT
-56.184797866636728,-34.869776607316354,43,ATAHUALPA,AT
-56.183582772189688,-34.870090980348841,43,ATAHUALPA,AT
-56.1838508129579,-34.870860921139432,43,ATAHUALPA,AT
-56.183802345964097,-34.870960209232592,43,ATAHUALPA,AT
-56.183731506533604,-34.871104629194399,43,ATAHUALPA,AT
-56.183616442815797,-34.871965777237435,43,ATAHUALPA,AT
-56.183498069892885,-34.872853975968006,43,ATAHUALPA,AT
-56.183804384125303,-34.872871149603675,43,ATAHUALPA,AT
-56.184057056592799,-34.872892979185174,43,ATAHUALPA,AT
-56.184619517325629,-34.872945490957285,43,ATAHUALPA,AT
-56.185739314062737,-34.873050521064762,43,ATAHUALPA,AT
-56.186069268624486,-34.873081143500961,43,ATAHUALPA,AT
-56.187324683604551,-34.873167750260087,43,ATAHUALPA,AT
-56.188480242873453,-34.873241105662146,43,ATAHUALPA,AT
-56.18877153959361,-34.873262816191996,43,ATAHUALPA,AT
-56.189134288848983,-34.873288830522149,43,ATAHUALPA,AT
-56.18924488400571,-34.873090211456784,43,ATAHUALPA,AT
-56.189684791539285,-34.872277713376583,43,ATAHUALPA,AT
-56.190245074729553,-34.871401774240177,43,ATAHUALPA,AT
-56.191226063991365,-34.869871126411496,43,ATAHUALPA,AT
-56.191431493143568,-34.869550547301202,43,ATAHUALPA,AT
-56.191458588856285,-34.869491879682613,43,ATAHUALPA,AT
-56.191652625040639,-34.869063165915314,43,ATAHUALPA,AT
-56.191849320478646,-34.868291916087053,43,ATAHUALPA,AT
-56.192065777721922,-34.867507088540741,43,ATAHUALPA,AT
-56.1920810627892,-34.86740338501717,43,ATAHUALPA,AT
-56.192093006030539,-34.867317718839686,43,ATAHUALPA,AT
-56.192267440390367,-34.866699768071541,43,ATAHUALPA,AT
-56.192349083865054,-34.866447145395171,43,ATAHUALPA,AT
-56.192868779414738,-34.864471613489798,43,ATAHUALPA,AT
-56.192911497713283,-34.864309240871059,43,ATAHUALPA,AT
-56.193171088397371,-34.863303446693209,43,ATAHUALPA,AT
-56.193384957022474,-34.862478061094158,43,ATAHUALPA,AT
-56.193652574626306,-34.862080681360119,43,ATAHUALPA,AT
-56.194268944977374,-34.86124061727805,43,ATAHUALPA,AT
-56.194654924692991,-34.860712193236431,43,ATAHUALPA,AT
-56.195206348186872,-34.8599534364037,43,ATAHUALPA,AT
-56.196047077113107,-34.858360054567143,43,ATAHUALPA,AT
-56.196056191320103,-34.857931867418436,43,ATAHUALPA,AT
-56.216198885970634,-34.863911302874747,40,CAPURRO BELLA VISTA,CP
-56.215679137882191,-34.864228376289887,40,CAPURRO BELLA VISTA,CP
-56.214945694278313,-34.864676799937826,40,CAPURRO BELLA VISTA,CP
-56.214243603277069,-34.865107096074517,40,CAPURRO BELLA VISTA,CP
-56.213346182576146,-34.865650654290242,40,CAPURRO BELLA VISTA,CP
-56.213281088410483,-34.865691414181825,40,CAPURRO BELLA VISTA,CP
-56.212583502756452,-34.866216332946166,40,CAPURRO BELLA VISTA,CP
-56.212034914408278,-34.866817415657927,40,CAPURRO BELLA VISTA,CP
-56.21222160102797,-34.866298552601926,40,CAPURRO BELLA VISTA,CP
-56.212545469805328,-34.865810822844608,40,CAPURRO BELLA VISTA,CP
-56.212600834663171,-34.865734037215717,40,CAPURRO BELLA VISTA,CP
-56.212189725562723,-34.86550993329103,40,CAPURRO BELLA VISTA,CP
-56.210580283850184,-34.867493337297233,40,CAPURRO BELLA VISTA,CP
-56.210936608572958,-34.868001549194382,40,CAPURRO BELLA VISTA,CP
-56.210408243002803,-34.868543973273319,40,CAPURRO BELLA VISTA,CP
-56.210210574059097,-34.868747380298082,40,CAPURRO BELLA VISTA,CP
-56.209893319099912,-34.869113396324771,40,CAPURRO BELLA VISTA,CP
-56.209151317868802,-34.869962928730558,40,CAPURRO BELLA VISTA,CP
-56.208556555803639,-34.87064525899514,40,CAPURRO BELLA VISTA,CP
-56.208338529482745,-34.870884779427911,40,CAPURRO BELLA VISTA,CP
-56.207761972391133,-34.871512967972748,40,CAPURRO BELLA VISTA,CP
-56.207475005997765,-34.871698609406408,40,CAPURRO BELLA VISTA,CP
-56.207423560775268,-34.871658200436116,40,CAPURRO BELLA VISTA,CP
-56.206492773623111,-34.871399571554214,40,CAPURRO BELLA VISTA,CP
-56.205102249191995,-34.871052160537758,40,CAPURRO BELLA VISTA,CP
-56.203625872111708,-34.870686959297871,40,CAPURRO BELLA VISTA,CP
-56.203526162582008,-34.870786406455821,40,CAPURRO BELLA VISTA,CP
-56.203183500233884,-34.871134452218584,40,CAPURRO BELLA VISTA,CP
-56.20287280586885,-34.871446347260523,40,CAPURRO BELLA VISTA,CP
-56.202562841623319,-34.871848378240408,40,CAPURRO BELLA VISTA,CP
-56.202318145269047,-34.872169091420893,40,CAPURRO BELLA VISTA,CP
-56.202227377282988,-34.872282032028892,40,CAPURRO BELLA VISTA,CP
-56.201855410939402,-34.872179465785074,40,CAPURRO BELLA VISTA,CP
-56.201491979367745,-34.872153491402045,40,CAPURRO BELLA VISTA,CP
-56.200242054335874,-34.872071521792371,40,CAPURRO BELLA VISTA,CP
-56.19904681673578,-34.871989379917473,40,CAPURRO BELLA VISTA,CP
-56.196559966032048,-34.871825339896326,40,CAPURRO BELLA VISTA,CP
-56.19536439351814,-34.871743162760943,40,CAPURRO BELLA VISTA,CP
-56.193963375008735,-34.871652550437354,40,CAPURRO BELLA VISTA,CP
-56.193960147848799,-34.871697629172964,40,CAPURRO BELLA VISTA,CP
-56.193767588423796,-34.872716752075,40,CAPURRO BELLA VISTA,CP
-56.193628168826962,-34.873451784455796,40,CAPURRO BELLA VISTA,CP
-56.193753682440132,-34.873550576885357,40,CAPURRO BELLA VISTA,CP
-56.193694724508276,-34.873591308679956,40,CAPURRO BELLA VISTA,CP
-56.193596422718848,-34.873623139491819,40,CAPURRO BELLA VISTA,CP
-56.193544612102372,-34.874303836845478,40,CAPURRO BELLA VISTA,CP
-56.19351968328921,-34.874551790327324,40,CAPURRO BELLA VISTA,CP
-56.193420612129785,-34.875534588373313,40,CAPURRO BELLA VISTA,CP
-56.193343183914678,-34.876300990849536,40,CAPURRO BELLA VISTA,CP
-56.193292659276445,-34.876801406418103,40,CAPURRO BELLA VISTA,CP
-56.193187202146383,-34.877730138942397,40,CAPURRO BELLA VISTA,CP
-56.193405957812622,-34.877729511542015,40,CAPURRO BELLA VISTA,CP
-56.193581114728786,-34.87776506443614,40,CAPURRO BELLA VISTA,CP
-56.193997284642009,-34.87789006352574,40,CAPURRO BELLA VISTA,CP
-56.194065000451886,-34.877898882787726,40,CAPURRO BELLA VISTA,CP
-56.193783979748659,-34.879179661542096,40,CAPURRO BELLA VISTA,CP
-56.193754907947181,-34.879256363029455,40,CAPURRO BELLA VISTA,CP
-56.193375887104217,-34.880239963962758,40,CAPURRO BELLA VISTA,CP
-56.192813282971727,-34.881706332059053,40,CAPURRO BELLA VISTA,CP
