X,Y,COD_NOMBRE,COD_NOMB_1
-56.246577713546394,-34.82640796058601,3475,3475
-56.246577713546415,-34.82640796058601,3475,3873
-56.246577713546401,-34.826407960585989,3873,4076
-56.242133815018299,-34.834191782055449,2091,5352
-56.245138693912686,-34.828950810764354,4879,4076
-56.246599684837463,-34.83270765771303,2151,2151
-56.246790479773352,-34.832952538122264,2151,2151
-56.242474573681733,-34.836045793992191,2216,7182
-56.242497767394589,-34.836139349061632,2216,3393
-56.241379480008561,-34.836044552678338,7182,7182
-56.249465080839272,-34.828044984793607,2781,2781
-56.248608487881675,-34.828686024274333,2781,3873
-56.24869497148039,-34.827007404967524,4829,8000
-56.248694971480376,-34.827007404967546,4829,8000
-56.246689152007427,-34.826586863693052,4829,3873
-56.256798601640256,-34.798382332503877,3257,4362
-56.255425960824731,-34.797415997209356,5337,3972
-56.256406313066513,-34.798183014393103,4362,5337
-56.257028062744119,-34.796495109660412,4362,4362
-56.256764536210291,-34.798458351948554,5337,4362
-56.256496760381999,-34.798250742296403,5337,4362
-56.257004566459536,-34.796238418119515,4362,4569
-56.275033052327061,-34.835147769312748,831,831
-56.274274837974737,-34.835533411180556,831,831
-56.27313002694946,-34.835952556652451,831,831
-56.273130026949438,-34.835952556652416,831,831
-56.273179973288521,-34.836042168841701,831,831
-56.273043622619547,-34.836093684950541,831,831
-56.272483875370312,-34.836296648920921,831,6894
-56.272393603855811,-34.836225943401622,6894,831
-56.272483875370284,-34.836296648920893,6894,831
-56.27179707648304,-34.836443269767905,831,831
-56.271797076482997,-34.836443269767912,831,831
-56.270439764354833,-34.836935812843898,831,831
-56.271574788819294,-34.836621045897587,831,831
-56.271574788819301,-34.836621045897587,831,4577
-56.271529965795025,-34.836538351050642,831,4577
-56.271529965795004,-34.836538351050649,831,831
-56.271574788819287,-34.836621045897544,4577,4577
-56.273665456041179,-34.8373344539418,4577,6894
-56.272849143214081,-34.838177254946302,4577,8947
-56.271648783163137,-34.83938873564864,4577,8955
-56.270363128678298,-34.83819913432967,4577,4577
-56.271035743826616,-34.839438796354656,4577,8955
-56.270986571595138,-34.840040498213533,8955,8955
-56.269357428718138,-34.837326548834533,8962,831
-56.274922258628109,-34.838427568099895,6894,1962
-56.274922258628116,-34.838427568099881,3591,1962
-56.27577081691625,-34.836560070317766,1962,1962
-56.273781158515092,-34.842231851712228,8215,1962
-56.274327035944658,-34.840458854033436,1962,986
-56.26646477502738,-34.83784552845426,831,831
-56.266464775027359,-34.837845528454267,831,618
-56.266464775027352,-34.837845528454267,831,831
-56.264785538767654,-34.838225239493589,831,831
-56.264568022474357,-34.834859546575814,603,618
-56.266464775027345,-34.837845528454231,618,831
-56.265839068919341,-34.836911235316222,618,594
-56.265839068919327,-34.836911235316208,618,618
-56.266897521381168,-34.842995845639358,618,4497
-56.268307467269167,-34.837675217091856,831,617
-56.263274114361643,-34.838590495869234,831,831
-56.264185973066823,-34.838384685001458,831,831
-56.262780981184093,-34.838689662088534,831,831
-56.263822975540954,-34.838342439228619,831,831
-56.263414421664592,-34.838452736373519,831,831
-56.263603169333827,-34.838394384454482,831,831
-56.263571391636255,-34.838270830460367,831,831
-56.263774193673612,-34.838227221886235,831,507
-56.261221655946379,-34.837460993272956,498,63
-56.263269211737708,-34.838004645726677,507,507
-56.259482383067834,-34.834477307265658,507,507
-56.260139290781801,-34.835117245756933,507,507
-56.260767144271,-34.835722494497539,507,507
-56.258921719955104,-34.836838308281152,498,7149
-56.258921719955062,-34.83683830828118,7149,498
-56.258050403031959,-34.836598334462778,498,498
-56.258050403031973,-34.836598334462778,498,8861
-56.257762749210826,-34.836517129444537,498,8741
-56.256590416138131,-34.836192768383519,498,498
-56.256590416138096,-34.836192768383505,498,3696
-56.256590416138131,-34.836192768383484,3696,3696
-56.263801070588293,-34.838457400979493,831,831
-56.263733775679931,-34.838471565559324,831,831
-56.263801070588279,-34.838457400979514,831,831
-56.252745712686249,-34.865189521361316,6171,6171
-56.253837591834063,-34.865238196121823,9144,9144
-56.252829858439704,-34.865479752578679,9144,6171
-56.254415483539553,-34.865083907174352,9144,9141
-56.253771057745645,-34.864984553884128,9142,9143
-56.253239088373121,-34.864207114841498,9142,4416
-56.253322566503421,-34.864379121953377,9435,9142
-56.255238144996156,-34.868629303167957,5088,5088
-56.257817358065481,-34.868981401626868,5088,7350
-56.259002850697279,-34.869147590983467,5088,5088
-56.259577702284389,-34.869224292083871,5088,8286
-56.259577702284389,-34.869224292083842,5088,8286
-56.259616814508149,-34.869229311381055,5088,8273
-56.260100543164803,-34.869291387506891,5088,5982
-56.260140384813099,-34.869296500232231,5088,8272
-56.260597583211634,-34.86935869272871,5088,8282
-56.260597583211641,-34.869358692728674,5088,8282
-56.260649630899906,-34.869365852020202,5088,8271
-56.26100854987741,-34.869415221596597,5088,8269
-56.26106301730492,-34.869422713534867,5088,2274
-56.261535912149519,-34.869483323732283,5088,8000
-56.262123172844007,-34.869562032769629,5088,5088
-56.26191668360314,-34.869533260477056,5088,8000
-56.261983973235637,-34.870211692880673,5210,5210
-56.258681036797114,-34.869464074262943,8287,8283
-56.259510153405664,-34.869510718356274,8286,8285
-56.260044720698041,-34.869574648817931,8285,5982
-56.260551602195889,-34.869644203054825,8285,8282
-56.260551602195896,-34.86964420305479,8285,8282
-56.261013227196983,-34.869711210661954,8285,2274
-56.26101322719699,-34.869711210661933,2274,2274
-56.26170879024022,-34.868551107735151,8000,8000
-56.261051983059431,-34.869206818877586,8269,8267
-56.261051983059438,-34.869206818877586,8269,8267
-56.261101235561966,-34.868952001081993,8269,8266
-56.260690428875769,-34.869148218488689,8271,8267
-56.260730434121008,-34.868918748119462,8271,8266
-56.261155492415561,-34.868705884673922,8270,8269
-56.260779900082689,-34.868659094705798,8270,8271
-56.260946333635225,-34.870088479075314,2274,5210
-56.260898554508401,-34.870327883026903,2274,8284
-56.260946333635218,-34.870088479075314,2274,5210
-56.260973171001623,-34.871016983918146,2274,2274
-56.260898554508408,-34.870327883026903,2274,8284
-56.260973171001631,-34.871016983918153,8283,5220
-56.253438824155886,-34.868879052794313,8283,8283
-56.254282543430115,-34.869086966135598,8283,8297
-56.255047678289742,-34.869241591359888,8283,8296
-56.256616201513559,-34.869420543801134,8283,6004
-56.257750150175269,-34.869358841158977,8283,7350
-56.258536143036963,-34.869592331095461,8283,8287
-56.259860400469577,-34.87056502728985,8283,8283
-56.260342533587917,-34.870758811529754,8283,8283
-56.259860400469613,-34.870565027289885,8283,8283
-56.260342533587909,-34.870758811529754,8283,8282
-56.25993023666895,-34.870196886613009,5982,5982
-56.259930236668957,-34.87019688661298,5982,8284
-56.260342533587909,-34.87075881152979,8282,8282
-56.260452248597616,-34.870262294777412,8282,8282
-56.260452248597616,-34.870262294777405,8284,8284
-56.259362445316661,-34.870106639948752,8283,8286
-56.259362445316654,-34.870106639948744,8283,8283
-56.259512169283482,-34.869511184693557,8286,8285
-56.255137070178414,-34.869058039356304,8296,8296
-56.253918350452572,-34.869833993859409,742,742
-56.25410545411939,-34.869846293407804,8297,742
-56.253318310521628,-34.869779689721021,742,6171
-56.255962563455547,-34.870346481506409,742,9206
-56.255492137123902,-34.870280299209774,742,9207
-56.255367300624194,-34.870189418398802,742,8294
-56.255068770518193,-34.870007966528597,742,9208
-56.254890834412265,-34.86992223055222,742,8296
-56.254483193827795,-34.869885547719541,742,911
-56.254934630146245,-34.86973217592849,8296,8296
-56.256520374405518,-34.869887942985933,6004,6004
-56.256643849179206,-34.869236923667081,8283,8283
-56.257763866733328,-34.869244388868317,8283,7350
-56.256913579223678,-34.870625102337222,8292,8293
-56.255579463626681,-34.869814122167817,8295,8295
-56.255579463626674,-34.869814122167817,8295,8294
-56.255239223081325,-34.87111685675081,5650,9207
-56.255786959709205,-34.871202942020552,5650,9206
-56.256353573214817,-34.871284863308013,8276,6004
-56.25711291377187,-34.871384795993286,8276,8293
-56.25711291377187,-34.871384795993293,8276,8293
-56.256913579223685,-34.870625102337229,8293,8292
-56.252771405842026,-34.872348171448095,6171,6171
-56.252865081932619,-34.871679779430828,6171,6359
-56.252865081932612,-34.871679779430828,6171,6359
-56.253028385900784,-34.870610095015365,6171,6171
-56.253331412024679,-34.867628405469588,6171,6171
-56.253345862411855,-34.868428416256876,6171,6171
-56.253220772439036,-34.869349019713212,6171,6171
-56.25346833915988,-34.868432769392058,6171,6171
-56.25346833915988,-34.86843276939203,5088,5088
-56.253345862411855,-34.868428416256833,5088,5088
-56.253204428482547,-34.870629306352363,6171,6171
-56.253221818272181,-34.870498987130702,6171,6171
-56.253373672862878,-34.869366200962943,6171,6171
-56.257420741635556,-34.866320265263582,6102,4275
-56.257594486993092,-34.865245034049167,6102,9149
-56.258072249501211,-34.862996439112173,6102,6102
-56.253748366060904,-34.865630411054525,9149,9149
-56.255124660935309,-34.865322665661004,9149,9152
-56.254696992664122,-34.866563800734411,9153,4275
-56.254587316152104,-34.866966097620818,9153,9153
-56.25371077732018,-34.864990141094609,9143,9142
-56.256206417152569,-34.866768039771159,4275,9150
-56.256206417152562,-34.866768039771159,4275,4275
-56.256089307283474,-34.866763441530701,4275,8336
-56.258970337033929,-34.865613041726498,9149,4275
-56.255314016620524,-34.866024087614974,9145,9151
-56.255271600427122,-34.866643202839136,4275,4275
-56.255271600427129,-34.866643202839136,4275,9151
-56.256363898755033,-34.866146594530825,9150,9150
-56.256546131686093,-34.865178356849015,9150,9149
-56.254026364348917,-34.834931831651737,4362,3475
-56.254231311902053,-34.83403774536275,4362,8793
-56.253260139571815,-34.831079519925332,4362,6967
-56.252038549436492,-34.82965171362342,3475,3475
-56.25393159913817,-34.833203153698676,6968,3133
-56.255330985204758,-34.833693944312678,7771,8793
-56.25433490673084,-34.835354616356348,6968,6968
-56.252872116546165,-34.832634036305883,3873,3873
-56.253027938814796,-34.832309999993441,7900,7900
-56.253792209369863,-34.836130135409476,3475,3475
-56.076533942008787,-34.859389102113134,8746,8746
-56.07635232534755,-34.86259006932103,8744,8744
-56.076334661387151,-34.862488478367787,8744,8744
-56.076711801212049,-34.86252132935293,8744,8744
-56.076536662094206,-34.862361234728603,8744,8746
-56.076559624101158,-34.861638849090802,8746,8745
-56.07575827219555,-34.862585960542262,8744,6187
-56.07814759432641,-34.862596856865807,8744,8744
-56.077639502347324,-34.862608270930863,8744,8744
-56.077533710388927,-34.859395242738657,8748,8749
-56.077620676055233,-34.860713298234593,8747,8747
-56.078341644760066,-34.860785742034658,8747,8748
-56.078697657367506,-34.862491538347506,8748,8748
-56.078574220318231,-34.86172087044438,8748,8748
-56.078574220318231,-34.861720870444373,8748,8745
-56.076953375232449,-34.859391679293076,8749,8749
-56.076953375232321,-34.859391679293076,8749,8750
-56.076536792712254,-34.85924180720621,8750,8750
-56.075931204559701,-34.863662151401591,5470,5470
-56.078953234359297,-34.863386160184362,8748,8751
-56.070469706278395,-34.859388240090865,6187,7140
-56.075318550208181,-34.859370818424324,5470,7140
-56.078310018480565,-34.858974756453414,2022,8753
-56.254041873792424,-34.835965360575457,77,77
-56.253788041050242,-34.835984506441861,77,77
-56.252493388743936,-34.836668322090929,6363,717
-56.246463003847829,-34.892649364887156,3504,7008
-56.247565105963496,-34.892809809667362,3504,3150
-56.248633137464296,-34.892957817984311,3504,1908
-56.249702625914878,-34.893101717669857,3504,5628
-56.250788021628246,-34.893250874922344,3504,1038
-56.250788021628253,-34.893250874922309,3504,1038
-56.251852187100077,-34.893407660936361,3504,6004
-56.252941973882123,-34.893558733927733,3504,7350
-56.249520746124276,-34.894000038013488,4350,5628
-56.249520746124269,-34.894000038013488,4350,4350
-56.248448535440971,-34.893852052727205,4350,1908
-56.252756170432491,-34.894438778043217,4350,7350
-56.253863325034196,-34.894610597813774,4350,5595
-56.246639626877993,-34.891755904066301,303,7008
-56.247745927903473,-34.891925298269101,303,3150
-56.253129835998962,-34.892679789816036,303,7350
-56.252045644884845,-34.892524793307537,303,6004
-56.253129835998969,-34.892679789815993,303,7350
-56.254241577227248,-34.892836945024712,303,5595
-56.254241577227276,-34.892836945024747,303,5595
-56.254892300033653,-34.892933113349265,303,8752
-56.254373089553383,-34.891927478494466,2790,5595
-56.246832004528294,-34.890892668906481,2790,7008
-56.245750331814641,-34.89074686565435,2790,2475
-56.246832004528301,-34.890892668906446,2790,7008
-56.247943139419519,-34.891044562803955,2790,3150
-56.249001185511879,-34.891185695132656,2790,1908
-56.250081024379696,-34.891334991246445,2790,5628
-56.25222056570216,-34.891633954782257,2790,6004
-56.251153171653925,-34.891480537663064,2790,1038
-56.253326383174475,-34.891787321771631,2790,2790
-56.253326383174468,-34.891787321771631,2790,7350
-56.252220565702167,-34.891633954782229,2790,6004
-56.25457356938653,-34.891037095413552,534,5595
-56.246261879609065,-34.888086501613564,765,2475
-56.247374213634664,-34.888242730453882,765,7008
-56.248486633049751,-34.88838623865346,765,3150
-56.249553691428176,-34.888533396910177,765,1908
-56.249553691428183,-34.888533396910155,765,1908
-56.25062611199634,-34.888672532948995,765,5628
-56.251709605984608,-34.888818203164242,765,1038
-56.252773506270202,-34.888969951490118,765,6004
-56.252773506270209,-34.88896995149009,765,6004
-56.25294197388213,-34.893558733927691,3504,7350
-56.254063859748484,-34.893720852478417,3504,5595
-56.260534388762942,-34.89453439032426,3304,3304
-56.260534388762892,-34.894534390324267,3304,3304
-56.25409022239397,-34.893648749356728,545,5595
-56.255222135801525,-34.894007183983895,545,545
-56.255457865163642,-34.894092298861182,545,545
-56.252580844303246,-34.895312749757878,6690,7350
-56.250966093875633,-34.892368572060292,303,303
-56.25096609387564,-34.892368572060292,303,1038
-56.249911912003441,-34.892217870208448,303,5628
-56.248812871494977,-34.892079754628938,303,1908
-56.253684144744462,-34.890016445292595,300,300
-56.252601302263571,-34.889853543616347,300,6004
-56.252601302263564,-34.889853543616383,300,6004
-56.251514694741381,-34.889701947000972,300,300
-56.246446329580699,-34.887193288751767,7221,7221
-56.247553607956995,-34.887342413199505,7221,7221
-56.248664769824472,-34.887475861473781,7221,7221
-56.247747542889655,-34.886460943817141,5715,7008
-56.248846685388244,-34.886607971883329,5715,3150
-56.248846685388251,-34.886607971883308,5715,3150
-56.249915452354387,-34.886754355524438,5715,1908
-56.249915452354394,-34.886754355524417,5715,1908
-56.252040687107602,-34.887047668695359,5715,5715
-56.250993869893144,-34.886904143349142,5715,5628
-56.252040687107588,-34.887047668695359,5715,1038
-56.249012022232343,-34.885711200952628,2466,3150
-56.253326383174475,-34.891787321771595,7350,7350
-56.253855088283785,-34.889137848410058,7350,765
-56.249520746124269,-34.894000038013523,5628,5628
-56.249911542180143,-34.892219800931777,5628,5628
-56.25096609387564,-34.892368572060299,1038,1038
-56.251514694741381,-34.889701947000987,1038,1038
-56.252040687107595,-34.887047668695338,1038,1038
-56.248664769824479,-34.887475861473739,3150,3150
-56.253863325034203,-34.894610597813731,5595,5595
-56.254063859748491,-34.893720852478395,5595,545
-56.255391041074716,-34.893903921061472,8752,8752
-56.16967088440223,-34.823857365837988,384,384
-56.169824020898218,-34.823881471134172,384,6315
-56.169824020898254,-34.823881471134136,384,6315
-56.175902899544411,-34.824976126302651,384,2295
-56.178003446589983,-34.825219919254387,384,5624
-56.179949514251305,-34.825276793241997,384,5784
-56.179373417182646,-34.82527247886194,384,421
-56.179949514251319,-34.825276793242004,384,5784
-56.180932820577581,-34.825378308487437,9217,384
-56.176773588804394,-34.826144306382538,8831,8841
-56.178753773876657,-34.826246414447461,8831,421
-56.17326922526496,-34.824411150511359,384,5118
-56.173340448683227,-34.824425840699021,384,5118
-56.17326922526496,-34.824411150511374,384,5118
-56.170948553030435,-34.824066232173664,384,1512
-56.174162747166093,-34.824604835586534,384,9532
-56.173995834562476,-34.82511003647641,9532,9532
-56.173670624936392,-34.826382929865098,9532,9528
-56.17296581679809,-34.825662286462546,5118,9529
-56.173535019346836,-34.825760234589204,9529,9531
-56.173728683299615,-34.825091849244302,9530,9531
-56.173385909506983,-34.826335526140731,9528,9531
-56.204827477528482,-34.863219900340127,1185,4803
-56.204985804416864,-34.863210273160817,4803,4803
-56.204911067977307,-34.858455320188568,1185,176
-56.204732970719093,-34.858416196148404,176,1185
-56.204727131471159,-34.857593028660027,1245,1185
-56.204677861110362,-34.857145972004858,1245,7130
-56.204677861110341,-34.857145972004801,1245,1245
-56.205236306664489,-34.857339916713592,7130,6664
-56.20508307632101,-34.857284292749476,7130,1185
-56.205083076321024,-34.857284292749483,7130,7130
-56.204677861110348,-34.857145972004851,7130,7130
-56.205236306664474,-34.857339916713613,7130,1185
-56.205083076321024,-34.857284292749455,1185,6664
-56.205329689907579,-34.858553120077104,176,176
-56.204900161553731,-34.858341924492336,1185,1185
-56.204900161553823,-34.858341924492457,1185,176
-56.204900161553731,-34.858341924492379,176,5345
-56.204731040081974,-34.858304626874222,1185,5345
-56.204507041616317,-34.858360519056205,5345,5345
-56.188137267007455,-34.889144030648545,126,2364
-56.188830596402944,-34.888259294962552,126,6315
-56.188051280623924,-34.889136133034519,126,2364
-56.188867461096024,-34.888328651382579,126,126
-56.188830596402958,-34.888259294962573,126,6315
-56.189720827346285,-34.887552650213912,126,4221
-56.190415620498236,-34.887097058670996,126,126
-56.189720827346306,-34.887552650213934,126,4221
-56.190691900659736,-34.886924727754767,126,6759
-56.189053705184932,-34.888111814654415,126,2808
-56.190736743625642,-34.886966620018967,126,6759
-56.192263445290664,-34.885992024005887,126,2265
-56.192519479924066,-34.885830961436859,126,1603
-56.192654767652009,-34.885719860006205,126,1603
-56.193255259531476,-34.884905461575293,126,162
-56.193703166806181,-34.884238378421223,126,6141
-56.193830458981147,-34.884040097501696,126,4053
-56.19317580179041,-34.884879553639884,126,162
-56.193830458981154,-34.884040097501696,126,4053
-56.193753461590987,-34.884011614000968,126,4053
-56.194988561065614,-34.882262733465602,126,126
-56.194421091329787,-34.883152127434876,126,6360
-56.194342534255824,-34.883133017739098,126,6360
-56.19492401336732,-34.882218552267524,126,6015
-56.194924013367348,-34.882218552267531,126,6015
-56.195475032694318,-34.880740395011514,126,6294
-56.195820653951941,-34.879819497554934,126,4071
-56.195550187217378,-34.880758389939132,126,6294
-56.19596926983295,-34.879403262001219,126,2942
-56.195820653951955,-34.879819497554941,126,4071
-56.195993327608598,-34.879549070100516,126,6789
-56.195969269832958,-34.879403262001226,126,2942
-56.196636242029683,-34.87791489039607,126,6672
-56.199344239647175,-34.875489130794357,126,126
-56.199556675541622,-34.875347249221143,126,636
-56.201428288989334,-34.873314087922147,126,126
-56.202289325072428,-34.872231414067848,126,126
-56.202211086219016,-34.872327854979694,126,597
-56.202122623226209,-34.872313414213274,126,597
-56.202199128958057,-34.872216339378873,126,597
-56.204379175185515,-34.869872198243243,126,126
-56.203600637987847,-34.870646611314633,126,2994
-56.204477353863211,-34.8697688922121,126,1002
-56.204901425188844,-34.869357844578872,126,7578
-56.206388816742624,-34.867948101264936,126,1602
-56.207323412435102,-34.867122425807786,126,1185
-56.206432722349454,-34.867988597341871,126,1602
-56.207360788315086,-34.867176528273873,126,1185
-56.219722595176556,-34.85667732930326,126,267
-56.21906996854915,-34.857219016138004,126,6213
-56.219069968549142,-34.857219016137996,126,6213
-56.217430524905978,-34.858528677917612,126,6129
-56.211822140791966,-34.862340035903458,126,7521
-56.210547314021234,-34.863611413542991,126,4032
-56.209965676638738,-34.864316798405746,126,3093
-56.210037559386187,-34.864328493943603,126,3093
-56.203663946682475,-34.870685502396135,126,126
-56.20318238558076,-34.871137221524187,126,3792
-56.202564182717275,-34.871859438980607,126,126
-56.202564182717296,-34.871859438980579,126,4305
-56.203182385580732,-34.871137221524172,126,3792
-56.188137267007484,-34.889144030648545,2364,126
-56.190476459480578,-34.886782592870965,519,2784
-56.193660423535484,-34.884962418678349,162,6141
-56.196389786760228,-34.878447296505868,5026,126
-56.197662850614279,-34.87667109182668,1974,126
-56.199338054550815,-34.875582120071286,126,126
-56.199338054550786,-34.8755821200713,126,7034
-56.199408391977677,-34.875543591233885,126,126
-56.199854255677032,-34.875972237132551,7034,7034
-56.199854255677025,-34.875972237132544,7034,7056
-56.19994859609924,-34.876070058844142,7034,7056
-56.199470595543268,-34.876626971029715,3630,3630
-56.199338054550815,-34.875582120071321,7034,7034
-56.199707671772948,-34.876055560611881,7034,7056
-56.199707671772948,-34.87605556061191,7034,3630
-56.199707671772941,-34.876055560611881,7034,7056
-56.200451753644906,-34.87560435184659,7056,1318
-56.199854255677032,-34.875972237132544,7056,7056
-56.200389761448903,-34.875534472327978,1318,7056
-56.200389761448882,-34.875534472327985,7056,1318
-56.199279141809185,-34.875532644523588,126,126
-56.199279141809193,-34.875532644523588,126,7034
-56.199279141809185,-34.875532644523581,7034,636
-56.199101995114439,-34.875328219970434,636,636
-56.199101995114333,-34.875328219970413,636,636
-56.200013174566891,-34.875115249072074,126,126
-56.202199128958092,-34.872216339378873,597,597
-56.209159368418391,-34.865416398415533,3063,126
-56.209377167714194,-34.865032685597782,126,5364
-56.209377167714202,-34.865032685597775,126,126
-56.209965676638703,-34.864316798405738,126,3093
-56.210601986994973,-34.863640474685532,126,126
-56.210601986994966,-34.863640474685539,126,4032
-56.210787003880391,-34.863410496486459,126,5839
-56.204445161289371,-34.869896987842935,126,126
-56.204545204315167,-34.869799056164219,126,1002
-56.204379175185508,-34.86987219824325,1002,1002
-56.204936502546495,-34.869440448476084,7578,126
-56.2073607883151,-34.867176528273895,1185,126
-56.20839511793389,-34.866234469275973,126,126
-56.208395117933904,-34.866234469275959,126,1479
-56.211926518558208,-34.862262456707292,4803,126
-56.211789141362409,-34.862220023512165,176,4803
-56.210502902535865,-34.875249509230166,2118,1143
-56.210335686214378,-34.87483505360494,2118,2118
-56.213725963166745,-34.862425553699175,6067,6067
-56.213789607131844,-34.863007847016739,6835,5805
-56.212255581172371,-34.862142567424328,6835,126
-56.212859960249787,-34.861779552238069,6067,126
-56.212784451563884,-34.861725489090126,126,126
-56.214114309116184,-34.860923173579302,126,1743
-56.21709968232711,-34.858703920952074,126,126
-56.217430524905971,-34.858528677917604,126,6129
-56.217099682327202,-34.858703920952031,126,126
-56.217263745762629,-34.858062895175898,5522,5522
-56.217509070551536,-34.858382688757672,5522,126
-56.21824402640776,-34.857781702680896,126,612
-56.218244026407774,-34.85778170268091,612,126
-56.219035890848296,-34.857157128197265,6213,6213
-56.219742595443719,-34.856585991085346,126,267
-56.219742595443734,-34.85658599108536,267,126
-56.220457945672777,-34.85600437605261,2811,6324
-56.221918585667332,-34.854360162051563,6324,6324
-56.221633529940874,-34.854735789774246,6324,6324
-56.222074030421552,-34.854531161036562,6324,6324
-56.221633529940796,-34.854735789774317,6324,6324
-56.221422710333684,-34.855450693196637,126,6324
-56.221204050470256,-34.855279502169331,6324,6324
-56.221422710333719,-34.855450693196644,6324,126
-56.229354968451958,-34.872253810318391,1143,1143
-56.230029133347962,-34.872212223876787,1143,1143
-56.230029133348026,-34.872212223876829,1143,1143
-56.209825617496953,-34.875908810122304,1143,1143
-56.209692016885143,-34.875798047375199,1143,1143
-56.205291800512278,-34.875477773097678,7548,7548
-56.205291800512263,-34.875477773097664,7548,1632
-56.205989160461378,-34.874667924216617,6327,6327
-56.205989160461364,-34.874667924216602,6327,1632
-56.205291800512278,-34.875477773097657,1632,1632
-56.205989160461385,-34.874667924216581,1632,1632
-56.217152149217519,-34.858742716872996,126,126
-56.216710953924078,-34.859158266022156,126,2211
-56.214168057700526,-34.861056542088292,126,1743
-56.213291241968328,-34.861630434145738,6825,126
-56.215874389440465,-34.859794199327318,2928,126
-56.214140768882423,-34.860988829254033,126,1743
-56.214097898078094,-34.860882452215044,126,1743
-56.215791691723624,-34.859634412207647,126,2928
-56.21501044852446,-34.860447195895993,6318,126
-56.218466674435582,-34.870030555842732,8959,2787
-56.218842349227934,-34.870348873500561,7903,7903
-56.229178406249289,-34.872264444766913,1143,1143
-56.229178406249282,-34.872264444766877,1143,1143
-56.229193951896356,-34.872402863574735,1143,1143
-56.230143332356242,-34.872200107302426,1143,1143
-56.230156684746831,-34.872342769376274,1143,3321
-56.232372203076871,-34.872225503774573,1143,3423
-56.232372203076856,-34.872225503774573,1143,1143
-56.231145238011784,-34.871976749704906,1143,1143
-56.232372203076864,-34.87222550377458,3423,3423
-56.231590385554632,-34.872958302325017,3423,5331
-56.230494713850973,-34.872069569858574,1143,1143
-56.230746073733556,-34.872278938443827,3321,3321
-56.230746073733528,-34.872278938443841,3321,5331
-56.230746073733556,-34.872278938443863,5331,5331
-56.226617827010344,-34.872518587921341,1143,1143
-56.233093671390918,-34.865042654522036,633,4269
-56.230725651088186,-34.867019439857451,633,7263
-56.22993115560741,-34.867689715793539,633,942
-56.229149605549118,-34.868358245438436,633,6129
-56.228381128131929,-34.868995230860207,633,7254
-56.227581644192611,-34.869638125085075,633,5331
-56.22797370952879,-34.869322550046185,633,633
-56.228381128131922,-34.8689952308602,633,7254
-56.232298448719327,-34.865706863801272,2163,633
-56.24167497023042,-34.860194635326835,1749,3108
-56.226032032516009,-34.857935769453341,4806,5859
-56.234726849071038,-34.864992123943004,5859,3012
-56.235532324043213,-34.865632817774014,5859,1749
-56.23553232404322,-34.865632817774006,5859,1749
-56.23632783651032,-34.866272517215783,5859,3483
-56.237128294090873,-34.866932170853332,5859,3321
-56.239526825356286,-34.868902067556071,5859,2085
-56.227012848096834,-34.858727366222219,831,831
-56.225064940984154,-34.857136468164811,5859,801
-56.225064940984161,-34.857136468164818,5859,5859
-56.225064940984161,-34.857136468164811,801,801
-56.23712829409088,-34.866932170853325,3321,3321
-56.237943054572874,-34.867585627438579,5859,3423
-56.239526825356293,-34.868902067556071,2085,2085
-56.24039367590801,-34.869497310641044,1485,1485
-56.240214992228111,-34.869644753693116,5859,1485
-56.241045680126106,-34.870287391779875,5859,3807
-56.241222615789432,-34.870143232253319,5859,3807
-56.24148262046409,-34.870382973848152,5859,5859
-56.241612037101568,-34.87049665482396,5859,5859
-56.241301490469745,-34.870513895005928,5859,5859
-56.241428198486958,-34.870634538949702,5859,5859
-56.241301490469752,-34.870513895005928,5859,5859
-56.241423394292703,-34.870425782654927,5859,5859
-56.241374558717787,-34.870461081115742,5859,5859
-56.241816691253391,-34.87077709093095,7903,5859
-56.241768356584508,-34.870816811974308,7903,5859
-56.27062024359531,-34.835017395434946,5102,6894
-56.151832009796294,-34.882803827089681,3348,639
-56.15188539443394,-34.882827335152818,1800,3348
-56.151885394433911,-34.882827335152811,1800,1800
-56.154890352378359,-34.879779483766704,3072,3348
-56.154854351566229,-34.879749313164837,3072,3348
-56.154662022076167,-34.880086561732654,3072,3348
-56.154627515198108,-34.880056656372432,3072,3348
-56.154111729861341,-34.880582819739821,3348,7038
-56.154111729861334,-34.880582819739814,3348,7038
-56.153278099080396,-34.881104009903119,3348,3618
-56.153278099080389,-34.881104009903119,3348,3618
-56.153357539343915,-34.88114740880831,3348,3618
-56.152821257082621,-34.881685985974315,3348,3348
-56.152735432410338,-34.881637345901332,3348,3348
-56.1528212570826,-34.8816859859743,3348,3348
-56.154141031015229,-34.880610529520787,3348,3348
-56.154141031015236,-34.88061052952078,3348,7038
-56.154141031015229,-34.880610529520773,7038,7038
-56.152492811446471,-34.880906959079056,3777,3618
-56.152679467315728,-34.880790705477423,3618,3618
-56.179342289167678,-34.855067522599121,7482,4956
-56.17824137989809,-34.854123223516424,7482,7482
-56.178241379898083,-34.854123223516439,7482,7482
-56.177939774551056,-34.853883568782329,3399,7482
-56.177939774551021,-34.853883568782301,3399,7482
-56.176926160789868,-34.85408553856665,3399,5927
-56.255628048552644,-34.894156146013316,545,545
-56.260286819178333,-34.894682654777064,545,3304
-56.255909990035171,-34.894264579906661,545,545
-56.260396880372944,-34.895177825729029,545,3304
-56.255852310566148,-34.894364667784401,545,545
